t,x0,y0,z0,vx0,vy0,vz0,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
0.000000e+00,-4.460008e+01,-1.602483e+00,0.000000e+00,2.105524e-01,1.386796e-03,0.000000e+00,2.190960e+01,1.113168e+00,-1.593911e-02,-4.655800e-01,-4.518131e-01,-2.346361e-03,2.269049e+01,4.893148e-01,1.593911e-02,2.550276e-01,4.504263e-01,2.346361e-03
1.296842e+06,-4.459798e+01,-1.602469e+00,-6.039275e-14,2.105554e-01,1.386903e-03,-1.210156e-11,2.190497e+01,1.108630e+00,-1.596151e-02,-4.603517e-01,-4.559420e-01,-2.133688e-03,2.269301e+01,4.938398e-01,1.596151e-02,2.497963e-01,4.545551e-01,2.133688e-03
7.781053e+06,-4.458745e+01,-1.602400e+00,-2.214461e-12,2.105703e-01,1.387438e-03,-7.459935e-11,2.188262e+01,1.085333e+00,-1.604154e-02,-4.335140e-01,-4.756654e-01,-1.066621e-03,2.270483e+01,5.170671e-01,1.604154e-02,2.229437e-01,4.742780e-01,1.066621e-03
3.956739e+07,-4.453583e+01,-1.602060e+00,-6.144726e-11,2.106433e-01,1.390069e-03,-4.164209e-10,2.179378e+01,9.589885e-01,-1.566130e-02,-2.879254e-01,-5.483924e-01,4.148610e-03,2.274205e+01,6.430712e-01,1.566130e-02,7.728206e-02,5.470023e-01,-4.148609e-03
7.458644e+07,-4.447894e+01,-1.601684e+00,-2.274019e-10,2.107239e-01,1.392973e-03,-8.090547e-10,2.173968e+01,8.056723e-01,-1.380392e-02,-1.112046e-01,-5.779393e-01,9.496403e-03,2.273926e+01,7.960116e-01,1.380392e-02,-9.951933e-02,5.765463e-01,-9.496402e-03
1.099920e+08,-4.442140e+01,-1.601303e+00,-4.962946e-10,2.108057e-01,1.395917e-03,-1.144418e-09,2.173397e+01,6.502460e-01,-1.057373e-02,6.797432e-02,-5.512232e-01,1.397047e-02,2.268742e+01,9.510573e-01,1.057373e-02,-2.787800e-01,5.498273e-01,-1.397047e-02
1.460238e+08,-4.436281e+01,-1.600915e+00,-8.477393e-10,2.108891e-01,1.398920e-03,-1.361815e-09,2.177636e+01,5.073774e-01,-6.218874e-03,2.326764e-01,-4.683672e-01,1.710788e-02,2.258646e+01,1.093538e+00,6.218875e-03,-4.435655e-01,4.669683e-01,-1.710787e-02
1.829923e+08,-4.430268e+01,-1.600516e+00,-1.250550e-09,2.109749e-01,1.402010e-03,-1.442377e-09,2.186269e+01,3.919910e-01,-1.095733e-03,3.656685e-01,-3.338670e-01,1.851065e-02,2.243999e+01,1.208525e+00,1.095734e-03,-5.766434e-01,3.324650e-01,-1.851064e-02
2.199607e+08,-4.424253e+01,-1.600116e+00,-1.660645e-09,2.110609e-01,1.405113e-03,-1.425104e-09,2.198001e+01,3.204413e-01,4.145062e-03,4.480707e-01,-1.635940e-01,1.792586e-02,2.226252e+01,1.279674e+00,-4.145060e-03,-6.591316e-01,1.621889e-01,-1.792586e-02
2.569292e+08,-4.418235e+01,-1.599715e+00,-2.062143e-09,2.111471e-01,1.408232e-03,-1.398525e-09,2.211248e+01,3.003891e-01,8.940787e-03,4.710310e-01,2.416907e-02,1.541631e-02,2.206987e+01,1.299326e+00,-8.940785e-03,-6.821781e-01,-2.557731e-02,-1.541631e-02
2.938976e+08,-4.412215e+01,-1.599313e+00,-2.466133e-09,2.112336e-01,1.411367e-03,-1.456480e-09,2.224265e+01,3.339661e-01,1.277651e-02,4.320794e-01,2.092618e-01,1.125145e-02,2.187950e+01,1.265347e+00,-1.277651e-02,-6.433130e-01,-2.106732e-01,-1.125145e-02
3.308661e+08,-4.406192e+01,-1.598910e+00,-2.906441e-09,2.113203e-01,1.414518e-03,-1.658777e-09,2.235332e+01,4.175456e-01,1.524037e-02,3.353931e-01,3.718103e-01,5.878463e-03,2.170860e+01,1.181364e+00,-1.524036e-02,-5.467134e-01,-3.732248e-01,-5.878461e-03
3.678346e+08,-4.400167e+01,-1.598506e+00,-3.425796e-09,2.114073e-01,1.417683e-03,-2.005700e-09,2.242936e+01,5.421320e-01,1.606780e-02,1.913484e-01,4.943608e-01,-1.257607e-04,2.157231e+01,1.056374e+00,-1.606780e-02,-4.027557e-01,-4.957785e-01,1.257627e-04
4.048030e+08,-4.394139e+01,-1.598102e+00,-4.058109e-09,2.114945e-01,1.420858e-03,-2.437217e-09,2.245937e+01,6.943263e-01,1.516995e-02,1.540674e-02,5.637538e-01,-6.116517e-03,2.148202e+01,9.037754e-01,-1.516995e-02,-2.269012e-01,-5.651747e-01,6.116519e-03
4.417715e+08,-4.388109e+01,-1.597696e+00,-4.814249e-09,2.115819e-01,1.424042e-03,-2.857523e-09,2.243690e+01,8.577651e-01,1.264322e-02,-1.735447e-01,5.725372e-01,-1.145053e-02,2.144419e+01,7.399311e-01,-1.264321e-02,-3.803719e-02,-5.739612e-01,1.145054e-02
4.787399e+08,-4.382076e+01,-1.597290e+00,-5.677348e-09,2.116696e-01,1.427233e-03,-3.174916e-09,2.236112e+01,1.014877e+00,8.758908e-03,-3.552216e-01,5.197674e-01,-1.555504e-02,2.145964e+01,5.824127e-01,-8.758903e-03,1.435519e-01,-5.211946e-01,1.555505e-02
5.157084e+08,-4.376041e+01,-1.596883e+00,-6.609719e-09,2.117575e-01,1.430433e-03,-3.340416e-09,2.223693e+01,1.148771e+00,3.934101e-03,-5.101203e-01,4.111104e-01,-1.798931e-02,2.152348e+01,4.481120e-01,-3.934094e-03,2.983628e-01,-4.125409e-01,1.798932e-02
5.526769e+08,-4.370003e+01,-1.596474e+00,-7.568600e-09,2.118457e-01,1.433644e-03,-3.368821e-09,2.207442e+01,1.245047e+00,-1.313135e-03,-6.216132e-01,2.582337e-01,-1.849196e-02,2.162561e+01,3.514277e-01,1.313142e-03,4.097675e-01,-2.596673e-01,1.849197e-02
5.896453e+08,-4.363963e+01,-1.596065e+00,-8.524205e-09,2.119341e-01,1.436871e-03,-3.333167e-09,2.188781e+01,1.293346e+00,-6.419371e-03,-6.777338e-01,7.755254e-02,-1.700903e-02,2.175182e+01,3.027194e-01,6.419380e-03,4.657997e-01,-7.898941e-02,1.700903e-02
6.266138e+08,-4.357920e+01,-1.595655e+00,-9.472517e-09,2.120227e-01,1.440114e-03,-3.334671e-09,2.169388e+01,1.288460e+00,-1.083633e-02,-6.724611e-01,-1.115325e-01,-1.369975e-02,2.188532e+01,3.071949e-01,1.083634e-02,4.604384e-01,1.100924e-01,1.369975e-02
6.635822e+08,-4.351875e+01,-1.595244e+00,-1.043739e-08,2.121116e-01,1.443375e-03,-3.460540e-09,2.151022e+01,1.230892e+00,-1.408973e-02,-6.063664e-01,-2.887189e-01,-8.919466e-03,2.200853e+01,3.643517e-01,1.408974e-02,3.942548e-01,2.872755e-01,8.919470e-03
7.006714e+08,-4.345807e+01,-1.594831e+00,-1.146446e-08,2.122011e-01,1.446663e-03,-3.748375e-09,2.135284e+01,1.126397e+00,-1.583320e-02,-4.860847e-01,-4.353902e-01,-3.161805e-03,2.210523e+01,4.684341e-01,1.583321e-02,2.738836e-01,4.339435e-01,3.161809e-03
7.377606e+08,-4.339737e+01,-1.594417e+00,-1.259412e-08,2.122907e-01,1.449964e-03,-4.167373e-09,2.123611e+01,9.863472e-01,-1.586556e-02,-3.247381e-01,-5.350866e-01,2.937556e-03,2.216126e+01,6.080694e-01,1.586558e-02,1.124473e-01,5.336367e-01,-2.937552e-03
7.748498e+08,-4.333665e+01,-1.594001e+00,-1.385254e-08,2.123807e-01,1.453274e-03,-4.631561e-09,2.116936e+01,8.258568e-01,-1.418332e-02,-1.397683e-01,-5.770341e-01,8.719450e-03,2.216729e+01,7.681447e-01,1.418333e-02,-7.261236e-02,5.755808e-01,-8.719446e-03
8.119390e+08,-4.327589e+01,-1.593585e+00,-1.523750e-08,2.124709e-01,1.456593e-03,-5.035366e-09,2.115651e+01,6.622474e-01,-1.096827e-02,4.882968e-02,-5.566995e-01,1.355902e-02,2.211938e+01,9.313380e-01,1.096828e-02,-2.613006e-01,5.552429e-01,-1.355901e-02
8.490281e+08,-4.321511e+01,-1.593168e+00,-1.671908e-08,2.125613e-01,1.459919e-03,-5.298071e-09,2.119568e+01,5.131778e-01,-6.567872e-03,2.206690e-01,-4.762810e-01,1.693324e-02,2.201943e+01,1.079990e+00,6.567889e-03,-4.332304e-01,4.748211e-01,-1.693323e-02
8.861173e+08,-4.315431e+01,-1.592750e+00,-1.825223e-08,2.126520e-01,1.463257e-03,-5.398256e-09,2.127935e+01,3.947356e-01,-1.457683e-03,3.571743e-01,-3.444702e-01,1.847747e-02,2.187496e+01,1.198015e+00,1.457701e-03,-5.698263e-01,3.430069e-01,-1.847747e-02
9.232065e+08,-4.309348e+01,-1.592331e+00,-1.979572e-08,2.127430e-01,1.466609e-03,-5.383514e-09,2.139519e+01,3.196978e-01,3.810039e-03,4.435890e-01,-1.755121e-01,1.802485e-02,2.169829e+01,1.272633e+00,-3.810019e-03,-6.563320e-01,1.740455e-01,-1.802485e-02
9.602957e+08,-4.303262e+01,-1.591911e+00,-2.132984e-08,2.128342e-01,1.469978e-03,-5.351070e-09,2.152740e+01,2.961512e-01,8.666013e-03,4.705699e-01,1.233399e-02,1.562430e-02,2.150523e+01,1.295760e+00,-8.665992e-03,-6.834041e-01,-1.380397e-02,-1.562429e-02
9.973849e+08,-4.297174e+01,-1.591491e+00,-2.286506e-08,2.129256e-01,1.473365e-03,-5.407240e-09,2.165839e+01,3.266177e-01,1.258546e-02,4.351964e-01,1.987681e-01,1.153523e-02,2.131335e+01,1.264873e+00,-1.258543e-02,-6.481220e-01,-2.002415e-01,-1.153522e-02
1.034474e+09,-4.291083e+01,-1.591069e+00,-2.443813e-08,2.130174e-01,1.476771e-03,-5.622605e-09,2.177072e+01,4.077822e-01,1.514479e-02,3.412857e-01,3.636426e-01,6.199525e-03,2.114011e+01,1.183286e+00,-1.514477e-02,-5.543030e-01,-3.651193e-01,-6.199519e-03
1.071563e+09,-4.284989e+01,-1.590646e+00,-2.609699e-08,2.131093e-01,1.480192e-03,-6.001773e-09,2.184897e+01,5.308507e-01,1.606743e-02,1.989810e-01,4.891392e-01,1.938020e-04,2.100092e+01,1.059795e+00,-1.606740e-02,-4.120904e-01,-4.906194e-01,-1.937960e-04
1.108652e+09,-4.278893e+01,-1.590222e+00,-2.788075e-08,2.132016e-01,1.483625e-03,-6.480655e-09,2.188138e+01,6.825006e-01,1.525364e-02,2.365588e-02,5.616946e-01,-5.832904e-03,2.090755e+01,9.077214e-01,-1.525361e-02,-2.368575e-01,-5.631783e-01,5.832910e-03
1.145742e+09,-4.272794e+01,-1.589797e+00,-2.980322e-08,2.132941e-01,1.487067e-03,-6.952758e-09,2.186115e+01,8.463199e-01,1.279137e-02,-1.657472e-01,5.734668e-01,-1.122926e-02,2.086679e+01,7.434773e-01,-1.279134e-02,-4.754690e-02,-5.749539e-01,1.122927e-02
1.182831e+09,-4.266693e+01,-1.589371e+00,-3.184693e-08,2.133869e-01,1.490517e-03,-7.313762e-09,2.178719e+01,1.004582e+00,8.946703e-03,-3.487638e-01,5.231829e-01,-1.541206e-02,2.087975e+01,5.847898e-01,-8.946671e-03,1.353768e-01,-5.246734e-01,1.541207e-02
1.219920e+09,-4.260589e+01,-1.588945e+00,-3.397028e-08,2.134800e-01,1.493978e-03,-7.505702e-09,2.166417e+01,1.140159e+00,4.135152e-03,-5.056193e-01,4.162770e-01,-1.792924e-02,2.094172e+01,4.487858e-01,-4.135118e-03,2.921394e-01,-4.177710e-01,1.792925e-02
1.257009e+09,-4.254482e+01,-1.588517e+00,-3.612507e-08,2.135733e-01,1.497451e-03,-7.542029e-09,2.150210e+01,1.238377e+00,-1.123290e-03,-6.193672e-01,2.643029e-01,-1.850877e-02,2.104272e+01,3.501402e-01,1.123326e-03,4.057939e-01,-2.658004e-01,1.850878e-02
1.294098e+09,-4.248373e+01,-1.588088e+00,-3.827694e-08,2.136668e-01,1.500941e-03,-7.502708e-09,2.131519e+01,1.288597e+00,-6.260336e-03,-6.777199e-01,8.368488e-02,-1.708803e-02,2.116853e+01,2.994907e-01,6.260374e-03,4.640530e-01,-8.518582e-02,1.708804e-02
1.331187e+09,-4.242261e+01,-1.587658e+00,-4.042021e-08,2.137607e-01,1.504451e-03,-7.501148e-09,2.112035e+01,1.285371e+00,-1.072082e-02,-6.743765e-01,-1.060577e-01,-1.382057e-02,2.130225e+01,3.022876e-01,1.072086e-02,4.606159e-01,1.045533e-01,1.382058e-02
1.368277e+09,-4.236146e+01,-1.587228e+00,-4.258079e-08,2.138548e-01,1.507980e-03,-7.636649e-09,2.093532e+01,1.229022e+00,-1.402269e-02,-6.097038e-01,-2.844197e-01,-9.059514e-03,2.142613e+01,3.582054e-01,1.402273e-02,3.958491e-01,2.829117e-01,9.059521e-03
1.405402e+09,-4.230022e+01,-1.586795e+00,-4.480796e-08,2.139492e-01,1.511530e-03,-7.952672e-09,2.077667e+01,1.125497e+00,-1.581004e-02,-4.905566e-01,-4.322497e-01,-3.313476e-03,2.152355e+01,4.612984e-01,1.581008e-02,2.766074e-01,4.307382e-01,3.313484e-03
1.442528e+09,-4.223896e+01,-1.586362e+00,-4.714847e-08,2.140440e-01,1.515095e-03,-8.416997e-09,2.065843e+01,9.860112e-01,-1.588546e-02,-3.298751e-01,-5.333573e-01,2.791351e-03,2.158053e+01,6.003509e-01,1.588551e-02,1.158311e-01,5.318422e-01,-2.791342e-03
1.479653e+09,-4.217767e+01,-1.585928e+00,-4.963232e-08,2.141390e-01,1.518670e-03,-8.934786e-09,2.059011e+01,8.256451e-01,-1.424079e-02,-1.450632e-01,-5.767945e-01,8.593926e-03,2.158756e+01,7.602828e-01,1.424084e-02,-6.907587e-02,5.752758e-01,-8.593917e-03
1.516779e+09,-4.211635e+01,-1.585493e+00,-5.225786e-08,2.142343e-01,1.522255e-03,-9.387985e-09,2.057577e+01,6.617398e-01,-1.105411e-02,4.386217e-02,-5.578581e-01,1.346593e-02,2.154058e+01,9.237528e-01,1.105417e-02,-2.580965e-01,5.563359e-01,-1.346593e-02
1.553904e+09,-4.205501e+01,-1.585056e+00,-5.499232e-08,2.143299e-01,1.525850e-03,-9.685123e-09,2.061366e+01,5.120193e-01,-6.670486e-03,2.164387e-01,-4.785992e-01,1.687983e-02,2.144136e+01,1.073037e+00,6.670541e-03,-4.307686e-01,4.770733e-01,-1.687982e-02
1.591030e+09,-4.199364e+01,-1.584619e+00,-5.778549e-08,2.144258e-01,1.529456e-03,-9.800415e-09,2.069634e+01,3.926719e-01,-1.564574e-03,3.539747e-01,-3.476006e-01,1.846597e-02,2.129730e+01,1.191947e+00,1.564632e-03,-5.684005e-01,3.460711e-01,-1.846596e-02
1.628155e+09,-4.193224e+01,-1.584181e+00,-6.059096e-08,2.145219e-01,1.533078e-03,-9.785444e-09,2.081154e+01,3.165965e-01,3.710752e-03,4.415732e-01,-1.790473e-01,1.805261e-02,2.112070e+01,1.267584e+00,-3.710692e-03,-6.560952e-01,1.775142e-01,-1.805260e-02
1.665281e+09,-4.187081e+01,-1.583741e+00,-6.338600e-08,2.146183e-01,1.536719e-03,-9.748173e-09,2.094347e+01,2.920067e-01,8.584285e-03,4.697445e-01,8.809920e-03,1.568454e-02,2.092734e+01,1.291735e+00,-8.584221e-03,-6.843628e-01,-1.034664e-02,-1.568453e-02
1.702406e+09,-4.180936e+01,-1.583301e+00,-6.618168e-08,2.147150e-01,1.540381e-03,-9.807862e-09,2.107451e+01,3.215413e-01,1.252832e-02,4.354330e-01,1.956303e-01,1.161814e-02,2.073485e+01,1.261759e+00,-1.252825e-02,-6.501480e-01,-1.971707e-01,-1.161813e-02
1.739532e+09,-4.174788e+01,-1.582859e+00,-6.901867e-08,2.148120e-01,1.544064e-03,-1.004470e-08,2.118715e+01,4.019787e-01,1.511580e-02,3.423481e-01,3.611854e-01,6.293717e-03,2.056073e+01,1.180881e+00,-1.511573e-02,-5.571601e-01,-3.627294e-01,-6.293707e-03
1.776657e+09,-4.168637e+01,-1.582417e+00,-7.195061e-08,2.149093e-01,1.547763e-03,-1.046540e-08,2.126586e+01,5.245854e-01,1.606653e-02,2.005631e-01,4.875485e-01,2.877688e-04,2.042051e+01,1.057831e+00,-1.606646e-02,-4.154724e-01,-4.890963e-01,-2.877583e-04
1.813783e+09,-4.162483e+01,-1.581973e+00,-7.502164e-08,2.150069e-01,1.551476e-03,-1.099942e-08,2.129879e+01,6.760618e-01,1.527757e-02,2.542465e-02,5.610363e-01,-5.749379e-03,2.032604e+01,9.059113e-01,-1.527749e-02,-2.404315e-01,-5.625878e-01,5.749390e-03
1.850908e+09,-4.156327e+01,-1.581528e+00,-7.824783e-08,2.151047e-01,1.555200e-03,-1.152795e-08,2.127904e+01,8.399819e-01,1.283433e-02,-1.641084e-01,5.736903e-01,-1.116400e-02,2.028423e+01,7.415465e-01,-1.283425e-02,-5.099628e-02,-5.752455e-01,1.116401e-02
1.888034e+09,-4.150167e+01,-1.581083e+00,-8.161011e-08,2.152029e-01,1.558932e-03,-1.193370e-08,2.120541e+01,9.985721e-01,9.001368e-03,-3.475180e-01,5.241397e-01,-1.536977e-02,2.029626e+01,5.825106e-01,-9.001287e-03,1.323152e-01,-5.256987e-01,1.536978e-02
1.925160e+09,-4.144005e+01,-1.580636e+00,-8.506221e-08,2.153013e-01,1.562677e-03,-1.215066e-08,2.108255e+01,1.134636e+00,4.193722e-03,-5.049490e-01,4.177499e-01,-1.791127e-02,2.035750e+01,4.460001e-01,-4.193637e-03,2.896477e-01,-4.193126e-01,1.791128e-02
1.962285e+09,-4.137840e+01,-1.580188e+00,-8.855007e-08,2.154000e-01,1.566435e-03,-1.219275e-08,2.092042e+01,1.233415e+00,-1.068023e-03,-6.193598e-01,2.660411e-01,-1.851329e-02,2.045798e+01,3.467724e-01,1.068112e-03,4.039597e-01,-2.676076e-01,1.851330e-02
1.999411e+09,-4.131672e+01,-1.579739e+00,-9.203486e-08,2.154990e-01,1.570212e-03,-1.214876e-08,2.073324e+01,1.284191e+00,-6.214117e-03,-6.783674e-01,8.544082e-02,-1.711067e-02,2.058348e+01,2.955477e-01,6.214209e-03,4.628683e-01,-8.701104e-02,1.711068e-02
2.036536e+09,-4.125502e+01,-1.579289e+00,-9.550983e-08,2.155983e-01,1.574011e-03,-1.214568e-08,2.053794e+01,1.281441e+00,-1.068734e-02,-6.755883e-01,-1.044956e-01,-1.385529e-02,2.071708e+01,2.978482e-01,1.068743e-02,4.599900e-01,1.029216e-01,1.385530e-02
2.073662e+09,-4.119328e+01,-1.578838e+00,-9.900369e-08,2.156979e-01,1.577831e-03,-1.229529e-08,2.035232e+01,1.225437e+00,-1.400331e-02,-6.113291e-01,-2.832022e-01,-9.099652e-03,2.084096e+01,3.534002e-01,1.400341e-02,3.956311e-01,2.816244e-01,9.099664e-03
2.110796e+09,-4.113150e+01,-1.578385e+00,-1.025699e-07,2.157979e-01,1.581673e-03,-1.264680e-08,2.019311e+01,1.122193e+00,-1.580322e-02,-4.925200e-01,-4.313584e-01,-3.357292e-03,2.093839e+01,4.561928e-01,1.580332e-02,2.767222e-01,4.297768e-01,3.357305e-03
2.147930e+09,-4.106970e+01,-1.577932e+00,-1.062625e-07,2.158981e-01,1.585531e-03,-1.316501e-08,2.007425e+01,9.828730e-01,-1.589115e-02,-3.320450e-01,-5.328711e-01,2.748771e-03,2.099544e+01,5.950589e-01,1.589125e-02,1.161469e-01,5.312856e-01,-2.748758e-03
2.185064e+09,-4.100786e+01,-1.577477e+00,-1.101152e-07,2.159986e-01,1.589401e-03,-1.374424e-08,2.000528e+01,8.225468e-01,-1.425756e-02,-1.472938e-01,-5.767433e-01,8.557058e-03,2.100258e+01,7.549306e-01,1.425767e-02,-6.870481e-02,5.751539e-01,-8.557045e-03
2.222198e+09,-4.094600e+01,-1.577022e+00,-1.141267e-07,2.160995e-01,1.593282e-03,-1.425230e-08,1.999031e+01,6.585575e-01,-1.107944e-02,4.171358e-02,-5.582226e-01,1.343834e-02,2.095569e+01,9.184642e-01,1.107956e-02,-2.578131e-01,5.566293e-01,-1.343833e-02
2.259332e+09,-4.088410e+01,-1.576565e+00,-1.182605e-07,2.162007e-01,1.597173e-03,-1.458625e-08,2.002761e+01,5.086455e-01,-6.701079e-03,2.144963e-01,-4.793159e-01,1.686383e-02,2.085649e+01,1.067919e+00,6.701197e-03,-4.306970e-01,4.777187e-01,-1.686382e-02
2.296466e+09,-4.082218e+01,-1.576107e+00,-1.224603e-07,2.163021e-01,1.601078e-03,-1.471647e-08,2.010980e+01,3.890260e-01,-1.596778e-03,3.523315e-01,-3.485720e-01,1.846246e-02,2.071238e+01,1.187081e+00,1.596900e-03,-5.686336e-01,3.469709e-01,-1.846244e-02
2.333601e+09,-4.076023e+01,-1.575648e+00,-1.266742e-07,2.164039e-01,1.605000e-03,-1.470007e-08,2.022461e+01,3.126324e-01,3.680508e-03,4.402826e-01,-1.801548e-01,1.806105e-02,2.053562e+01,1.263016e+00,-3.680381e-03,-6.566864e-01,1.785498e-01,-1.806103e-02
2.370735e+09,-4.069825e+01,-1.575188e+00,-1.308763e-07,2.165059e-01,1.608944e-03,-1.465767e-08,2.035625e+01,2.877152e-01,8.559094e-03,4.688169e-01,7.691223e-03,1.570310e-02,2.034200e+01,1.287473e+00,-8.558963e-03,-6.853228e-01,-9.300167e-03,-1.570309e-02
2.407869e+09,-4.063624e+01,-1.574727e+00,-1.350788e-07,2.166083e-01,1.612911e-03,-1.472310e-08,2.048711e+01,3.169489e-01,1.251049e-02,4.348380e-01,1.946172e-01,1.164405e-02,2.014914e+01,1.257778e+00,-1.251035e-02,-6.514463e-01,-1.962301e-01,-1.164404e-02
2.445003e+09,-4.057420e+01,-1.574264e+00,-1.393272e-07,2.167109e-01,1.616900e-03,-1.498679e-08,2.059964e+01,3.971417e-01,1.510664e-02,3.420207e-01,3.603739e-01,6.323584e-03,1.997456e+01,1.177122e+00,-1.510650e-02,-5.587317e-01,-3.619908e-01,-6.323569e-03
2.482137e+09,-4.051213e+01,-1.573801e+00,-1.436816e-07,2.168139e-01,1.620910e-03,-1.545695e-08,2.067830e+01,5.195817e-01,1.606629e-02,2.004134e-01,4.870047e-01,3.180418e-04,1.983383e+01,1.054219e+00,-1.606614e-02,-4.172274e-01,-4.886256e-01,-3.180263e-04
2.519271e+09,-4.045004e+01,-1.573336e+00,-1.481916e-07,2.169173e-01,1.624934e-03,-1.605503e-08,2.071121e+01,6.709800e-01,1.528547e-02,2.535033e-02,5.607908e-01,-5.721996e-03,1.973883e+01,9.023559e-01,-1.528532e-02,-2.422676e-01,-5.624157e-01,5.722012e-03
2.556405e+09,-4.038791e+01,-1.572870e+00,-1.528755e-07,2.170209e-01,1.628970e-03,-1.664795e-08,2.069143e+01,8.349103e-01,1.284876e-02,-1.642095e-01,5.737377e-01,-1.114219e-02,1.969648e+01,7.379597e-01,-1.284861e-02,-5.281144e-02,-5.753667e-01,1.114221e-02
2.593540e+09,-4.032575e+01,-1.572403e+00,-1.577123e-07,2.171249e-01,1.633017e-03,-1.710386e-08,2.061775e+01,9.935887e-01,9.020129e-03,-3.477358e-01,5.244422e-01,-1.535534e-02,1.970801e+01,5.788143e-01,-9.019972e-03,1.306109e-01,-5.260753e-01,1.535535e-02
2.630674e+09,-4.026356e+01,-1.571935e+00,-1.626502e-07,2.172292e-01,1.637077e-03,-1.734816e-08,2.049477e+01,1.129800e+00,4.214337e-03,-5.053521e-01,4.182446e-01,-1.790500e-02,1.976879e+01,4.421350e-01,-4.214175e-03,2.881230e-01,-4.198817e-01,1.790502e-02
2.667808e+09,-4.020135e+01,-1.571465e+00,-1.676283e-07,2.173338e-01,1.641152e-03,-1.739586e-08,2.033246e+01,1.228762e+00,-1.047992e-03,-6.199891e-01,2.666496e-01,-1.851498e-02,1.986889e+01,3.427031e-01,1.048160e-03,4.026553e-01,-2.682907e-01,1.851500e-02
2.704942e+09,-4.013910e+01,-1.570995e+00,-1.726031e-07,2.174387e-01,1.645249e-03,-1.734625e-08,2.014502e+01,1.279730e+00,-6.196783e-03,-6.792341e-01,8.607980e-02,-1.711921e-02,1.999408e+01,2.912645e-01,6.196956e-03,4.617954e-01,-8.772505e-02,1.711923e-02
2.742076e+09,-4.007682e+01,-1.570523e+00,-1.775667e-07,2.175439e-01,1.649369e-03,-1.734184e-08,1.994939e+01,1.277157e+00,-1.067426e-02,-6.766751e-01,-1.039036e-01,-1.386891e-02,2.012743e+01,2.933660e-01,1.067444e-02,4.591312e-01,1.022543e-01,1.386893e-02
2.779210e+09,-4.001452e+01,-1.570050e+00,-1.825511e-07,2.176495e-01,1.653515e-03,-1.750851e-08,1.976339e+01,1.221296e+00,-1.399538e-02,-6.125955e-01,-2.827203e-01,-9.116182e-03,2.025113e+01,3.487543e-01,1.399556e-02,3.949460e-01,2.810668e-01,9.116199e-03
2.816346e+09,-3.995218e+01,-1.569576e+00,-1.876157e-07,2.177554e-01,1.657683e-03,-1.790194e-08,1.960379e+01,1.118167e+00,-1.580041e-02,-4.939361e-01,-4.310051e-01,-3.375615e-03,2.034839e+01,4.514090e-01,1.580059e-02,2.761808e-01,4.293474e-01,3.375633e-03
2.853482e+09,-3.988981e+01,-1.569101e+00,-1.928219e-07,2.178616e-01,1.661870e-03,-1.848312e-08,1.948450e+01,9.789194e-01,-1.589360e-02,-3.335597e-01,-5.326846e-01,2.730675e-03,2.040530e+01,5.901816e-01,1.589379e-02,1.156981e-01,5.310228e-01,-2.730657e-03
2.890618e+09,-3.982740e+01,-1.568625e+00,-1.982079e-07,2.179682e-01,1.666071e-03,-1.913365e-08,1.941508e+01,8.186129e-01,-1.426486e-02,-1.488472e-01,-5.767429e-01,8.541125e-03,2.041232e+01,7.500116e-01,1.426506e-02,-6.912099e-02,5.750768e-01,-8.541106e-03
2.927754e+09,-3.976497e+01,-1.568147e+00,-2.037723e-07,2.180751e-01,1.670283e-03,-1.970493e-08,1.939967e+01,6.545897e-01,-1.109065e-02,4.018353e-02,-5.584069e-01,1.342622e-02,2.036530e+01,9.135572e-01,1.109085e-02,-2.582586e-01,5.567366e-01,-1.342620e-02
2.964889e+09,-3.970251e+01,-1.567668e+00,-2.094743e-07,2.181824e-01,1.674508e-03,-2.008095e-08,1.943655e+01,5.045940e-01,-6.714865e-03,2.130468e-01,-4.796637e-01,1.685670e-02,2.026596e+01,1.063074e+00,6.715075e-03,-4.312292e-01,4.779892e-01,-1.685668e-02
3.002025e+09,-3.964002e+01,-1.567188e+00,-2.152507e-07,2.182899e-01,1.678747e-03,-2.022785e-08,1.951834e+01,3.848505e-01,-1.611584e-03,3.510091e-01,-3.490452e-01,1.846092e-02,2.012168e+01,1.182337e+00,1.611800e-03,-5.692991e-01,3.473664e-01,-1.846090e-02
3.039161e+09,-3.957749e+01,-1.566706e+00,-2.210430e-07,2.183979e-01,1.683006e-03,-2.020940e-08,1.963280e+01,3.083059e-01,3.666306e-03,4.391184e-01,-1.807031e-01,1.806510e-02,1.994469e+01,1.258401e+00,-3.666085e-03,-6.575163e-01,1.790200e-01,-1.806508e-02
3.076297e+09,-3.951494e+01,-1.566224e+00,-2.268219e-07,2.185061e-01,1.687289e-03,-2.016106e-08,1.976414e+01,2.832266e-01,8.547006e-03,4.678239e-01,7.124716e-03,1.571213e-02,1.975080e+01,1.282997e+00,-8.546779e-03,-6.863299e-01,-8.812005e-03,-1.571211e-02
3.113433e+09,-3.945235e+01,-1.565740e+00,-2.326011e-07,2.186147e-01,1.691599e-03,-2.023348e-08,1.989474e+01,3.123036e-01,1.250175e-02,4.340098e-01,1.940895e-01,1.165693e-02,1.955761e+01,1.253437e+00,-1.250151e-02,-6.526244e-01,-1.957811e-01,-1.165691e-02
